,gru_loss,lstm_loss,tcn_loss
159,0.013228947296738625,0.01360070239752531,0.00046152452705428004
160,0.01317030843347311,0.013558652251958847,0.00046766028390266
161,0.013111036270856857,0.013516590930521488,0.00045301916543394327
162,0.013051212765276432,0.01347441878169775,0.00044969364535063505
163,0.012990916147828102,0.013431968167424202,0.0004458260955289006
164,0.012930256314575672,0.013389022089540958,0.0004397392040118575
165,0.012869487516582012,0.013345198705792427,0.0004314702528063208
166,0.01280852872878313,0.013300154358148575,0.00043383747106418014
167,0.012747444212436676,0.013253604993224144,0.00042242990457452834
168,0.012686108238995075,0.013205472379922867,0.0004206275043543428
169,0.012624709866940975,0.013155855238437653,0.00041763007175177336
170,0.012563243508338928,0.013104920275509357,0.0004131293098907918
171,0.012501848861575127,0.013052825815975666,0.0004066831315867603
172,0.012440316379070282,0.012999625876545906,0.00040552366408519447
173,0.012378423474729061,0.01294524036347866,0.0004027857503388077
174,0.012316431850194931,0.012889478355646133,0.00039629481034353375
175,0.012253948487341404,0.012832061387598515,0.0003936499124392867
176,0.012191065587103367,0.012772684916853905,0.00039084884338080883
177,0.012127723544836044,0.01271120272576809,0.00038942694664001465
178,0.012063865549862385,0.012647692114114761,0.0003835219831671566
179,0.011999441310763359,0.012582340277731419,0.00038026890251785517
180,0.011934417299926281,0.012515230104327202,0.00037790302303619683
181,0.011868766508996487,0.01244629267603159,0.00037549776607193053
182,0.011802472174167633,0.012375514954328537,0.00037298037204891443
183,0.011735527776181698,0.012303156778216362,0.00036841147812083364
184,0.011668101884424686,0.012229607440531254,0.00036551785888150334
185,0.01159986387938261,0.012156770564615726,0.0003631450526881963
186,0.011531165800988674,0.012099017389118671,0.0003609104605857283
187,0.011461686342954636,0.012131801806390285,0.00035932078026235104
188,0.01139161828905344,0.01229607779532671,0.0003561713674571365
189,0.011321160942316055,0.012085211463272572,0.00035368071985431015
190,0.011250006034970284,0.011837901547551155,0.00035098157241009176
191,0.011178527027368546,0.012005431577563286,0.00034794004750438035
192,0.011106432415544987,0.011752394959330559,0.0003455988480709493
193,0.011033948510885239,0.011763378046452999,0.0003432697558309883
194,0.010961120948195457,0.01171264797449112,0.00034076726296916604
195,0.010888016782701015,0.011564455926418304,0.0003390881174709648
196,0.010814699344336987,0.011614912189543247,0.0003376897075213492
197,0.010741403326392174,0.011437867768108845,0.0003378180554136634
198,0.010667862370610237,0.011469650082290173,0.00034135638270527124
199,0.010594475083053112,0.011341823264956474,0.0003547432424966246
200,0.010521139949560165,0.01132036279886961,0.0003797450917772949
201,0.010447751730680466,0.011240137740969658,0.0004418131720740348
202,0.01037453580647707,0.01117923203855753,0.00048146952758543193
203,0.010301544331014156,0.011131919920444489,0.0005189819494262338
204,0.010228818282485008,0.011055887676775455,0.0003928694932255894
205,0.010156400501728058,0.011024083942174911,0.00032609267509542406
206,0.010084321722388268,0.010935437865555286,0.0003838263510260731
207,0.010012609884142876,0.0109116081148386,0.0004028421244584024
208,0.009941281750798225,0.01081880833953619,0.00035423788358457386
209,0.009870347566902637,0.010792696848511696,0.00032907785498537123
210,0.00979981105774641,0.010715307667851448,0.0003736921353265643
211,0.009729820303618908,0.010673324577510357,0.00036566201015375555
212,0.009660066105425358,0.010619849897921085,0.0003218405763618648
213,0.00959082879126072,0.010555721819400787,0.00034246331779286265
214,0.009521804749965668,0.01052066870033741,0.000366734602721408
215,0.009453116916120052,0.010448314249515533,0.00032354696304537356
216,0.009384743869304657,0.010414784774184227,0.00031817733542993665
217,0.009316669777035713,0.01035095565021038,0.0003471239178907126
218,0.009248876012861729,0.010305493138730526,0.0003273361944593489
219,0.00918134767562151,0.010259917937219143,0.00030450409394688904
220,0.009114068001508713,0.01020052284002304,0.0003168898110743612
221,0.009047034196555614,0.010164091363549232,0.0003230008005630225
222,0.008980237878859043,0.010104812681674957,0.00030647465609945357
223,0.0089136753231287,0.010062037035822868,0.0002994461974594742
224,0.008847345598042011,0.01001402735710144,0.0003073571133427322
225,0.008781250566244125,0.009960961528122425,0.0003128134412690997
226,0.008715529926121235,0.009920287877321243,0.0003007332270499319
227,0.00865006260573864,0.009866044856607914,0.0002914541692007333
228,0.008584732189774513,0.009821728803217411,0.00029745104257017374
229,0.008519689552485943,0.009773803874850273,0.0003018907445948571
230,0.008455079980194569,0.009722718968987465,0.00029730633832514286
231,0.008390682749450207,0.009677872061729431,0.0002882733242586255
232,0.008326655253767967,0.009626430459320545,0.0002848730073310435
233,0.008263030089437962,0.009578428231179714,0.0002886144211515784
234,0.008199844509363174,0.009529749862849712,0.000291208503767848
235,0.008137142285704613,0.009478405117988586,0.0002882230910472572
236,0.008074963465332985,0.009430293925106525,0.000282405992038548
237,0.008013354614377022,0.00937871914356947,0.0002775754837784916
238,0.007952471263706684,0.009328486397862434,0.0002760817587841302
239,0.007892134599387646,0.009278758428990841,0.0002778573252726346
240,0.007832511328160763,0.00922894012182951,0.00028023289632983506
241,0.007773753255605698,0.009187252260744572,0.0002809270517900586
242,0.007715797517448664,0.009166304022073746,0.00027944560861214995
243,0.007658594753593206,0.009181785397231579,0.0002761158684734255
244,0.007602399680763483,0.009220900014042854,0.00027250833227299154
245,0.007547155022621155,0.009122734889388084,0.0002688306849449873
246,0.007492904085665941,0.00896370504051447,0.0002660313621163368
247,0.007439690642058849,0.008908928371965885,0.00026389522827230394
248,0.0073875547386705875,0.008896039798855782,0.0002623206819407642
249,0.007336530368775129,0.008841224014759064,0.0002610986412037164
250,0.007286563515663147,0.00876099243760109,0.00026053350302390754
251,0.007237852551043034,0.00869324803352356,0.0002603058237582445
252,0.007190251257270575,0.008650208823382854,0.00026135588996112347
253,0.007143861148506403,0.00861459132283926,0.00026541866827756166
254,0.007098688744008541,0.0085320258513093,0.0002749395207501948
255,0.0070547424256801605,0.008466641418635845,0.00030148637597449124
256,0.007012021262198687,0.008444555103778839,0.00034884444903582335
257,0.006970513146370649,0.008382348343729973,0.0004554128390736878
258,0.006930206902325153,0.008298810571432114,0.0005137127009220421
259,0.006891145370900631,0.008268313482403755,0.0005482802516780794
260,0.006853171158581972,0.008222582750022411,0.00032969843596220016
261,0.006816317327320576,0.008142129518091679,0.0002782862284220755
262,0.006780602969229221,0.008093724958598614,0.00040748590254224837
263,0.006745867431163788,0.008053528144955635,0.00034591020084917545
264,0.006712125614285469,0.0079851308837533,0.0002656467549968511
265,0.006679321639239788,0.0079253064468503,0.0003267846768721938
266,0.0066474131308496,0.00788096897304058,0.00031524410587735474
267,0.006616340018808842,0.007822031155228615,0.00026487105060368776
268,0.006586105562746525,0.007760739419609308,0.00028826185734942555
269,0.006556557957082987,0.007710237521678209,0.0002968346234411001
270,0.006527706980705261,0.007655168883502483,0.00026068559964187443
271,0.006499508395791054,0.007594306021928787,0.0002638784353621304
272,0.006471927743405104,0.007539953570812941,0.0002823382674250752
273,0.0064449310302734375,0.0074877445586025715,0.0002549144846852869
274,0.006418535951524973,0.007427788805216551,0.0002524822484701872
275,0.006392630748450756,0.007366906851530075,0.00026730383979156613
276,0.0063672419637441635,0.00731167895719409,0.00025603058747947216
277,0.006342348642647266,0.007257652934640646,0.0002447962178848684
278,0.006317929830402136,0.007201787084341049,0.0002535055100452155
279,0.006294002290815115,0.0071516940370202065,0.00025556967011652887
280,0.006270507350564003,0.007129500154405832,0.00024309537548106164
281,0.006247416138648987,0.007204845547676086,0.00023984255676623434
282,0.006224675104022026,0.007164439186453819,0.00024583295453339815
283,0.006202290765941143,0.007185261696577072,0.0002444832643959671
284,0.00618023332208395,0.0070296586491167545,0.0002347213594475761
285,0.006158482749015093,0.006868086289614439,0.00023326199152506888
286,0.0061370208859443665,0.006914718542248011,0.00023805699311196804
287,0.006115916650742292,0.0068982383236289024,0.00023599578707944602
288,0.006095375400036573,0.006687636952847242,0.00023068112204782665
289,0.006076954770833254,0.006744708400219679,0.00022871709370519966
290,0.0060681807808578014,0.00669735437259078,0.00022936961613595486
291,0.006095760967582464,0.006545675918459892,0.00023047428112477064
292,0.006181145086884499,0.006627340335398912,0.00022820569574832916
293,0.006179104559123516,0.0065156081691384315,0.0002240178728243336
294,0.006006704643368721,0.006465251091867685,0.0002221199101768434
295,0.005994278471916914,0.006489921361207962,0.00022357088164426386
296,0.006069378927350044,0.006355616729706526,0.0002233171253465116
297,0.005956272128969431,0.006475533824414015,0.00022162216191645712
298,0.0059264893643558025,0.006437953095883131,0.0002195037668570876
299,0.0059782336466014385,0.006476666312664747,0.00021757776266895235
300,0.00588593864813447,0.006384126842021942,0.00021583979832939804
301,0.005878022871911526,0.0061917612329125404,0.00021589673997368664
302,0.005898111965507269,0.006169840693473816,0.0002159453579224646
303,0.00582084059715271,0.006122241262346506,0.00021540465240832418
304,0.0058326516300439835,0.006166107952594757,0.00021486904006451368
305,0.00582225201651454,0.006035081576555967,0.00021422820282168686
306,0.005766445305198431,0.005938669666647911,0.0002136981493094936
307,0.005783364176750183,0.005978727247565985,0.00021253281738609076
308,0.005752115976065397,0.005961978808045387,0.00021159859898034483
309,0.00571956392377615,0.005911134649068117,0.00021106198255438358
310,0.005728639662265778,0.005836326628923416,0.00021103996550664306
311,0.005689971148967743,0.005827362183481455,0.00021108509099576622
312,0.005674879997968674,0.005725811701267958,0.000212750252103433
313,0.005671468563377857,0.0057275742292404175,0.00021661465871147811
314,0.005635525565594435,0.005745531525462866,0.0002253285056212917
315,0.005628626793622971,0.005671274848282337,0.00023933635384310037
316,0.005615028087049723,0.005646000150591135,0.00026887442800216377
317,0.005585920065641403,0.005583995953202248,0.0003011110529769212
318,0.005580446682870388,0.005546792410314083,0.0003528019296936691
319,0.00556121626868844,0.005504976958036423,0.0003418072883505374
320,0.005538520868867636,0.005488136783242226,0.00030457248794846237
321,0.00553124537691474,0.005496555007994175,0.00022311964130494744
322,0.005510146263986826,0.005491361953318119,0.00020999896514695138
323,0.0054918271489441395,0.0056008934043347836,0.00025838203146122396
324,0.00548208924010396,0.00574450520798564,0.00026830914430320263
325,0.005461198277771473,0.005872937850654125,0.00023298505402635783
326,0.005445238668471575,0.0054803392849862576,0.0002016591897699982
327,0.005433535668998957,0.005343615543097258,0.000221706330194138
328,0.005413669161498547,0.005458560772240162,0.00024935699184425175
329,0.00539872283115983,0.00538060674443841,0.0002292689896421507
330,0.005385790951550007,0.00531530799344182,0.00020054874767083675
331,0.005367096047848463,0.005260412115603685,0.00020323369244579226
332,0.005352386273443699,0.005238757468760014,0.00022374956461135298
333,0.005338858347386122,0.005227349232882261,0.00022624630946666002
334,0.005321139004081488,0.005148034542798996,0.000204293814022094
335,0.005306347273290157,0.005124873481690884,0.00019331442308612168
336,0.005292558576911688,0.005135667975991964,0.0002031352778431028
337,0.005275689996778965,0.005052478052675724,0.00021327579452190548
338,0.005260691978037357,0.005027611739933491,0.0002116636314895004
339,0.0052468422800302505,0.005029324907809496,0.0001980141969397664
340,0.005230671260505915,0.004974324256181717,0.00018903410818893462
341,0.005215458106249571,0.004934423137456179,0.00019389146473258734
342,0.005201544146984816,0.004932575859129429,0.00020221089653205127
343,0.005186035297811031,0.004905774258077145,0.00020675845735240728
344,0.005170705262571573,0.004860603716224432,0.0001995045895455405
345,0.005156638566404581,0.004840563982725143,0.00019009625248145312
346,0.005141726695001125,0.0048417504876852036,0.00018589843239169568
347,0.005126407835632563,0.004793955013155937,0.00018636314780451357
348,0.00511210598051548,0.004743432626128197,0.00019155681366100907
349,0.005097663030028343,0.004792023450136185,0.00019491795683279634
350,0.005082562565803528,0.004727866034954786,0.0001957785862032324
351,0.005067994352430105,0.004659981466829777,0.00019237383094150573
352,0.005053794011473656,0.004713559057563543,0.0001881937205325812
353,0.005039064213633537,0.004639329854398966,0.00018440556596033275
354,0.005024345126003027,0.00458975275978446,0.00018082797760143876
355,0.005010131746530533,0.004617536440491676,0.00017910284805111587
356,0.004995796829462051,0.004551353398710489,0.0001784225896699354
357,0.004981175065040588,0.004510364029556513,0.00018013542285189033
358,0.0049668122082948685,0.004531776998192072,0.00018192915013059974
359,0.004952681716531515,0.004458513576537371,0.0001851450215326622
360,0.004938351456075907,0.004443869460374117,0.0001904626697069034
361,0.004923964850604534,0.004438853356987238,0.00020271919493097812
362,0.004909823182970285,0.004384304862469435,0.00021998485317453742
363,0.004895745310932398,0.004376614466309547,0.00024814167409203947
364,0.0048815240152180195,0.004349705763161182,0.0002707015082705766
365,0.004867317620664835,0.004322219640016556,0.00031051275436766446
366,0.004853286314755678,0.004303413443267345,0.00029316384461708367
367,0.004839309025555849,0.00428803451359272,0.00025367113994434476
368,0.004825233481824398,0.004269944503903389,0.00018990483658853918
369,0.004811184015125036,0.004280377645045519,0.0001798543962650001
370,0.004797273315489292,0.0043220301158726215,0.00021551882673520595
371,0.004783389158546925,0.004456242546439171,0.0002262683119624853
372,0.004769464954733849,0.004748629406094551,0.0002051475312327966
373,0.004755553789436817,0.004841667599976063,0.00017883125110529363
374,0.00474172830581665,0.004579686559736729,0.00018084017210640013
375,0.004727974534034729,0.004170877858996391,0.00019757309928536415
376,0.0047141993418335915,0.004257578868418932,0.0002007689035963267
377,0.0047004250809550285,0.004434616770595312,0.00019143876852467656
378,0.004686717409640551,0.004263357259333134,0.00017551335622556508
379,0.0046730563044548035,0.0041068680584430695,0.00017132099310401827
380,0.004659435711801052,0.00422153202816844,0.00018326914869248867
381,0.004645806271582842,0.004235278349369764,0.0001888464466901496
382,0.004632199183106422,0.004054073244333267,0.00018083739269059151
383,0.004618640523403883,0.004165199585258961,0.00016990276344586164
384,0.004605127964168787,0.004163489677011967,0.0001685033057583496
385,0.004591641016304493,0.004039894789457321,0.00017139414558187127
386,0.00457816943526268,0.004124893341213465,0.00017275198479183018
387,0.004564726259559393,0.003979010973125696,0.0001757661666488275
388,0.00455132033675909,0.004031815100461245,0.000176147572346963
389,0.0045379698276519775,0.003919334150850773,0.00017311506962869316
390,0.004524636548012495,0.0038997060619294643,0.00016507666441611946
391,0.004511329345405102,0.0039253537543118,0.00016190602036658674
392,0.004498045891523361,0.0038304380141198635,0.00016318070993293077
393,0.004484794568270445,0.003859136486425996,0.00016432533448096365
394,0.004471578635275364,0.0038112180773168802,0.0001648065517656505
395,0.004458412528038025,0.003798028454184532,0.00016682132263667881
396,0.004445265978574753,0.003750432515516877,0.00017161759024020284
397,0.004432147368788719,0.003784060012549162,0.00017571781063452363
398,0.004419057164341211,0.0037070836406201124,0.00017988750187214464
399,0.004406009800732136,0.0037168599665164948,0.00018225536041427404
400,0.0043929945677518845,0.0036985010374337435,0.00018988686497323215
401,0.004379999358206987,0.0036606257781386375,0.00019507390970829874
402,0.004367038141936064,0.003656151005998254,0.0002051592746283859
403,0.004354109521955252,0.003636988578364253,0.00020284336642362177
404,0.0043412246741354465,0.0036168540827929974,0.00020142149878665805
405,0.004328371025621891,0.003588802181184292,0.00018845233717001975
406,0.004315548576414585,0.003592483000829816,0.00017656826821621507
407,0.004302744287997484,0.0035524126142263412,0.00016211913316510618
408,0.004289969801902771,0.003553699469193816,0.00015397719107568264
409,0.004277228377759457,0.003529198467731476,0.00015605396765749902
410,0.004264529794454575,0.0035109121818095446,0.00016454819706268609
411,0.0042518507689237595,0.003497301833704114,0.00017336677410639822
412,0.004239202942699194,0.003483228851109743,0.00017665253835730255
413,0.004226587247103453,0.003464694833382964,0.0001792190014384687
414,0.004214002285152674,0.0034434369299560785,0.00017627220950089395
415,0.004201450850814581,0.0034398273564875126,0.00017402604862581939
416,0.004188931081444025,0.003415039274841547,0.0001647662284085527
417,0.004176459740847349,0.0034032065887004137,0.00015660838107578456
418,0.0041640158742666245,0.00338754546828568,0.0001505013497080654
419,0.004151623696088791,0.0033730464056134224,0.00014914025086909533
420,0.004139306955039501,0.0033571477979421616,0.00015026572509668767
421,0.004127128515392542,0.003343014745041728,0.00015140074538066983
422,0.004115230869501829,0.0033320733346045017,0.00015348642773460597
423,0.004104003310203552,0.003311597276479006,0.0001575583592057228
424,0.004094368312507868,0.003299744101241231,0.00016642101400066167
425,0.004088866990059614,0.0032859432976692915,0.0001790516107575968
426,0.004094045143574476,0.0032715504057705402,0.00020325882360339165
427,0.004125616978853941,0.003257481148466468,0.00023193431843537837
428,0.004213875625282526,0.0032434912864118814,0.0002901212719734758
429,0.004371727351099253,0.0032314041163772345,0.00031967429094947875
430,0.004489499144256115,0.003215769538655877,0.000376527983462438
431,0.004316776059567928,0.003201971063390374,0.00025907112285494804
432,0.004028308670967817,0.003189128590747714,0.0001623407006263733
433,0.004060438834130764,0.0031756579410284758,0.0001784993364708498
434,0.004225211683660746,0.0031615605112165213,0.00022725250164512545
435,0.0041056531481444836,0.0031480789184570312,0.00022127392003312707
436,0.003958652261644602,0.00313558685593307,0.0001699753338471055
437,0.004069664981216192,0.0031222389079630375,0.00017702496552374214
438,0.004080481361597776,0.0031091063283383846,0.00019503496878314763
439,0.00393670005723834,0.0030957991257309914,0.00018631594139151275
440,0.003973114304244518,0.0030832672491669655,0.00018329877639189363
441,0.004022323526442051,0.0030711062718182802,0.00016074760060291737
442,0.003917423076927662,0.0030580363236367702,0.00016490701818838716
443,0.003911072388291359,0.0030464681331068277,0.0001859921612776816
444,0.003962443210184574,0.003036979353055358,0.00016037178284022957
445,0.0038934743497520685,0.003032277338206768,0.00014785281382501125
446,0.0038660515565425158,0.003043493954464793,0.00017079013923648745
447,0.003907325677573681,0.0030987325590103865,0.00015982205513864756
448,0.003865458071231842,0.003289294196292758,0.0001473073207307607
449,0.0038295367266982794,0.003769477130845189,0.00015500624431297183
450,0.0038575795479118824,0.0046402281150221825,0.00015053457173053175
451,0.0038349598180502653,0.004539282992482185,0.00014658126747235656
452,0.003797898767516017,0.0032801565248519182,0.00015344598796218634
453,0.0038129445165395737,0.0032002730295062065,0.00014810176799073815
454,0.00380329298786819,0.0038334131240844727,0.00013866963854525238
455,0.003769063390791416,0.0031145913526415825,0.00014678784646093845
456,0.003772167256101966,0.003229278139770031,0.00014849573199171573
457,0.0037706538569182158,0.0033684552181512117,0.00014060160901863128
458,0.003742147469893098,0.0029778694733977318,0.00014125571760814637
459,0.0037345867604017258,0.0033012027852237225,0.00014250411186367273
460,0.0037367031909525394,0.0029944737907499075,0.00013668804604094476
461,0.0037165158428251743,0.0031327838078141212,0.00013762687740381807
462,0.0037008984945714474,0.0030367167200893164,0.00014193731476552784
463,0.0037012542597949505,0.0029782026540488005,0.0001386413350701332
